StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,paq_ddf_neg_1,paq_dif_neg_2,paq_eot_gen_3,paq_ddf_pos_4,paq_dif_pos_5,paq_eot_gen_6,paq_timer_1_First Click,paq_timer_1_Last Click,paq_timer_1_Page Submit,paq_timer_1_Click Count,paq_ddf_neg_7,paq_eot_gen_9,paq_ddf_pos_10,paq_dif_pos_11,paq_eot_gen_12,paq_timer_2_First Click,paq_timer_2_Last Click,paq_timer_2_Page Submit,paq_timer_2_Click Count,paq_ddf_neg_13,paq_dif_neg_14,paq_eot_gen_15,paq_ddf_pos_16,paq_dif_pos_17,ac_paq,paq_eot_gen_18,paq_timer_3_First Click,paq_timer_3_Last Click,paq_timer_3_Page Submit,paq_timer_3_Click Count,paq_ddf_neg_19,paq_dif_neg_20,paq_eot_gen_21,paq_ddf_pos_22,paq_dif_pos_23,paq_eot_gen_24,paq_timer_4_First Click,paq_timer_4_Last Click,paq_timer_4_Page Submit,paq_timer_4_Click Count,pmerq_1,pmerq_2,pmerq_3,pmerq_4,pmerq_5,pmerq_6,pmerq_7,pmerq_8,pmerq_9,pmerq_10,pmerq_11,pmerq_12,pmerq_13,pmerq_14,pmerq_15,pmerq_16,pmerq_17,pmerq_18,pmerq_19,pmerq_20,pmerq_21,pmerq_22,pmerq_23,pmerq_24,pmerq_25,pmerq_26,pmerq_27,pmerq_28,pmerq_29,pmerq_30,pmerq_31,pmerq_32,pmerq_33,pmerq_34,pmerq_35,pmerq_36,pmerq_37,pmerq_38,pmerq_39,pmerq_40,pmerq_41,pmerq_42,pmerq_43,pmerq_44,pmerq_45,pmerq_46,pmerq_47,pmerq_48,pmerq_49,pmerq_50,pmerq_51,pmerq_52,pmerq_53,pmerq_54,pmerq_55,pmerq_56,pmerq_57,ac_pmerq,pmerq_timer_First Click,pmerq_timer_Last Click,pmerq_timer_Page Submit,pmerq_timer_Click Count,swls_1,swls_2,swls_3,swls_4,swls_5,swls_timer_First Click,swls_timer_Last Click,swls_timer_Page Submit,swls_timer_Click Count,fss_1,fss_2,fss_3,fss_4,fss_5,fss_6,fss_7,fss_8,fss_9,fss_timer_First Click,fss_timer_Last Click,fss_timer_Page Submit,fss_timer_Click Count,gad_1,gad_2,gad_3,gad_4,gad_5,gad_6,gad_7,gad_timer_First Click,gad_timer_Last Click,gad_timer_Page Submit,gad_timer_Click Count,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_timer_First Click,phq_timer_Last Click,phq_timer_Page Submit,phq_timer_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_timer_1_First Click,tas_timer_1_Last Click,tas_timer_1_Page Submit,tas_timer_1_Click Count,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_timer_2_First Click,tas_timer_2_Last Click,tas_timer_2_Page Submit,tas_timer_2_Click Count,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,ac_tas,tas_eot_15,tas_timer_3_First Click,tas_timer_3_Last Click,tas_timer_3_Page Submit,tas_timer_3_Click Count,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,tas_timer_4_First Click,tas_timer_4_Last Click,tas_timer_4_Page Submit,tas_timer_4_Click Count,erq_reap_fr_1,erq_supp_fr_2,erq_reap_fr_3,erq_supp_fr_4,erq_reap_fr_5,erq_supp_fr_6,erq_reap_fr_7,erq_reap_fr_8,erq_supp_fr_9,erq_reap_fr_10,gender,age,academic,academic_7_TEXT,race_1,race_2,race_16,race_4,race_5,race_7,race_8,race_10,race_11,race_13,race_15,race_1_TEXT,race_16_TEXT,race_13_TEXT,race_15_TEXT,pid,pool,qualtrics_name,ac_pmerq_pass,ac_tas_pass,ac_paq_pass,ac_passes,rawdatafile,paq,paq_dif,paq_ddf,paq_eot,paq_neg,paq_pos,paq_dif_neg,paq_ddf_neg,paq_dif_pos,paq_ddf_pos
2021-07-09 00:57:46,2021-07-09 01:17:23,IP Address,107.199.58.158,100,1177,True,2021-07-09 01:17:24,R_1pGuw2FmkMGBRPh,37.35260009765625,-121.9541015625,anonymous,EN,1,4,4,4,4,4,4,6.272,15.656,16.532,9,4,4,4,5,3,1.073,8.324,9.834,6,3,3,5,5,4,0,4,2.654,12.949,14.208,7,6,4,6,5,4,2,8.281,17.739,19.032,7,3,4,2,3,3,4,4,4,3,3,4,3,2,3,2,3,3,4,2,3,2,5,4,3,3,4,3,4,2,3,2,4,4,3,4,3,2,3,3,5,3,3,2,4,3,2,3,2,3,2,4,3,3,2,4,2,4,Disagree,269.387,352.272,354.016,69,5,5,5,5,4,95.128,103.257,104.244,6,6,4,5,5,5,5,5,5,5,22.474,37.62,38.478,10,2,2,2,2,2,2,2,2.332,11.537,12.513,10,2,2,2,2,2,3,3,2,212.637,232.496,235.133,10,2,4,3,Moderately Agree,Moderately Disagree,23.878,36.044,37.661,6,5,3,3,4,Moderately Agree,211.874,220.812,221.76,9,3,3,3,3,1,3,1.184,14.061,15.473,7,3,3,Neither Disagree or Agree,Neither Disagree or Agree,3,4.694,14.169,15.837,6,4,4,4,3,4,4,5,5,3,4,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96229,rep,emo_similarity_network_presurvey_sum2021,0,1,0,1 + 0 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,95,28,35,32,28,35,11,17,17,18
2021-07-09 01:18:58,2021-07-09 01:40:45,IP Address,171.66.13.31,100,1306,True,2021-07-09 01:40:45,R_24u8KHIJJE7paOj,37.423004150390625,-122.1638946533203125,anonymous,EN,1,6,6,3,1,1,3,9.509,88.269,89.496,14,1,1,1,1,4,3.417,41.674,42.968,16,7,7,1,1,1,1,1,4.901,43.746,46.385,15,1,6,1,1,1,1,7.97,66.739,68.406,14,5,4,6,6,4,5,5,5,5,6,6,4,4,6,5,5,4,4,6,6,4,5,5,6,4,5,6,4,4,6,6,2,4,3,5,5,4,6,4,6,6,6,6,6,2,3,4,6,4,5,6,4,6,4,6,4,2,Strongly agree,6.971,434.014,435.154,101,5,5,4,5,6,2.077,22.048,23.101,10,7,7,7,7,7,6,6,7,7,2.215,38.604,39.75,17,4,4,4,4,4,2,2,2.791,29.518,30.984,12,2,3,4,4,1,2,3,3,7.826,61.824,66.808,19,5,5,5,Neither Disagree or Agree,Neither Disagree or Agree,1.73,31.13,32.957,11,5,5,1,5,Strongly Agree,4.138,27.645,28.968,9,1,1,5,5,1,1,27.806,100.499,101.783,10,3,1,Strongly Agree,Strongly Agree,1,3.472,54.057,55.381,10,5,1,5,1,5,2,7,5,5,7,NA,20,NA,rising junior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mexican,NA,NA,6623,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,57,23,19,15,34,8,19,15,4,4
2021-07-09 01:37:10,2021-07-09 02:41:37,IP Address,73.63.226.179,100,3866,True,2021-07-09 02:41:38,R_pyHVjkhjufCmcTv,37.3697967529296875,-121.81600189208984375,anonymous,EN,1,5,6,3,3,4,6,74.756,114.917,116.131,9,6,2,5,5,3,13.97,47.721,49.882,6,6,6,3,5,4,1,3,53.369,500.236,501.388,7,6,6,3,5,6,2,81.67,629.057,630.244,14,5,6,6,5,4,4,5,5,5,5,5,4,4,5,5,4,4,5,4,4,4,5,5,5,4,4,5,4,4,5,4,5,5,6,5,4,4,5,5,5,6,3,4,4,5,3,5,5,4,5,4,5,5,4,6,4,3,Somewhat agree,15.275,1012.733,1013.987,71,5,2,5,6,5,7.951,163.02,164.011,8,7,3,4,6,6,7,6,6,6,8.029,202.898,204.592,40,2,2,3,2,2,2,3,7.782,38.33,39.385,8,3,2,1,2,2,2,2,2,9.259,59.457,60.857,8,2,4,4,Moderately Disagree,Strongly Agree,16.319,59.897,61.107,10,5,4,4,3,Strongly Agree,11.915,70.843,72.382,13,2,4,4,4,1,5,8.352,38.039,39.144,6,4,4,Strongly Agree,Strongly Agree,3,6.146,56.751,58.498,12,6,7,7,4,6,4,7,6,6,7,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96265,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,103,37,41,25,41,37,18,23,19,18
2021-07-09 03:12:31,2021-07-09 03:51:50,IP Address,103.145.73.80,100,2359,True,2021-07-09 03:51:51,R_29tb3lpITcTrD4W,22.2577972412109375,114.16571044921875,anonymous,EN,1,2,2,4,2,2,5,6.524,101.532,102.512,10,3,3,3,3,1,3.996,19.732,22.815,7,2,2,2,2,2,0,1,2.979,22.009,22.691,7,2,2,1,2,2,1,58.2,66.967,67.7,7,4,3,4,4,4,3,5,3,4,4,4,4,4,4,3,4,3,4,4,2,5,3,3,3,4,4,5,3,3,4,4,3,3,3,4,4,3,3,3,4,4,4,3,3,3,4,4,5,4,4,4,3,3,5,3,3,5,Somewhat disagree,86.691,1480.683,1481.312,85,3,4,4,4,2,4.685,15.066,15.847,6,4,2,3,5,4,4,5,3,4,1.409,65.481,66.267,11,1,2,2,2,2,1,1,0.97,34.712,35.604,9,1,2,2,1,1,2,2,1,8.412,54.538,55.204,22,2,2,2,Moderately Disagree,Neither Disagree or Agree,42.71,58.236,59.371,5,2,2,3,2,Moderately Agree,10.044,24.804,25.542,5,3,3,2,1,1,3,29.4,63.834,64.625,8,4,3,Moderately Agree,Moderately Agree,3,156.641,176.331,177.025,21,5,6,3,5,6,5,5,5,6,5,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96295,rep,emo_similarity_network_presurvey_sum2021,1,1,0,1 + 1 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,51,15,18,18,15,18,6,9,9,9
2021-07-09 04:34:24,2021-07-09 04:46:38,IP Address,131.150.232.14,100,733,True,2021-07-09 04:46:38,R_3n16bjWlBGR0olH,46.2292022705078125,-119.170501708984375,anonymous,EN,1,5,6,3,7,6,3,2.791,21.986,23.112,11,6,2,5,6,2,2.41,15.393,16.371,6,5,6,4,6,5,1,1,5.924,30.254,31.145,8,5,7,1,5,7,1,8.862,20.777,21.834,7,5,2,4,2,5,3,5,5,4,4,5,6,2,4,2,4,2,2,5,4,6,2,5,3,2,3,4,4,4,4,3,5,2,2,4,2,2,5,2,1,4,3,4,4,2,5,6,3,4,3,5,5,6,5,3,1,4,Somewhat disagree,27.447,270.937,272.246,68,3,5,1,5,2,4.951,16.66,18.143,7,7,4,6,6,5,5,5,7,6,2.587,30.666,32.801,10,4,4,3,4,2,2,3,2.793,24.925,25.316,10,3,3,4,4,2,4,4,2,3.457,32.066,33.395,9,4,4,1,Moderately Disagree,Strongly Agree,6.241,17.864,18.865,5,4,1,2,4,Strongly Agree,2.519,21.45,21.916,9,2,4,4,3,1,3,5.525,31.517,32.912,7,4,5,Moderately Agree,Strongly Agree,2,9.98,22.756,23.652,6,2,7,2,2,6,5,5,7,3,7,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mexican,NA,NA,6662,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,104,43,44,17,40,47,19,21,24,23
2021-07-09 04:41:07,2021-07-09 04:57:52,IP Address,68.131.125.210,100,1004,True,2021-07-09 04:57:52,R_3QXy2fmhd4W7zcD,36.837493896484375,-76.09760284423828125,anonymous,EN,1,5,3,6,4,4,5,4.932,32.899,34.614,8,5,5,5,4,5,7.459,26.273,27.311,8,5,3,5,4,4,1,6,9.301,52.819,54.017,8,4,3,4,5,4,5,14.863,39.593,40.121,11,2,4,3,5,3,4,3,2,4,3,4,3,4,2,4,3,4,4,4,4,2,5,3,4,4,4,4,3,2,4,2,4,5,4,3,5,4,2,4,5,3,2,2,3,5,4,2,4,4,4,3,3,3,3,3,4,4,Somewhat agree,12.822,362.349,363.731,72,3,3,4,5,4,3.845,17.351,18.72,6,6,2,7,7,6,7,5,6,6,3.315,41.018,42.588,14,4,3,4,4,1,2,2,2.186,22.373,23.728,8,3,3,4,4,4,2,4,1,3.704,43.191,45.954,10,4,4,2,Moderately Disagree,Strongly Agree,2.6,27.62,29.006,6,3,2,2,3,Neither Disagree or Agree,6.544,30.583,32.35,6,4,4,2,2,1,5,3.823,46.618,47.958,7,4,4,Moderately Disagree,Moderately Disagree,4,2.811,30.359,33.222,7,2,5,5,4,5,5,3,3,6,2,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6702,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,103,25,37,41,28,34,9,19,16,18
2021-07-09 05:44:14,2021-07-09 05:57:14,IP Address,136.36.163.101,100,780,True,2021-07-09 05:57:14,R_xa7hZRKzA3BhKwh,40.2584075927734375,-111.6591033935546875,anonymous,EN,1,2,2,3,2,2,5,1.974,17.296,18.239,14,3,3,3,2,2,2.482,28.055,28.635,18,2,2,3,3,2,1,3,1.204,19.858,20.625,15,2,2,3,2,2,3,1.024,21.487,22.126,16,2,5,3,4,5,5,3,2,5,4,5,3,2,2,5,2,5,5,5,5,2,3,3,5,5,5,5,5,3,5,3,3,5,5,2,5,4,2,5,5,3,3,2,2,4,4,2,5,4,3,2,3,2,2,5,5,3,Somewhat agree,9.097,359.726,362.02,107,6,6,6,3,6,1.966,11.598,12.126,12,6,1,5,6,5,2,2,2,5,3.771,37.147,38.91,9,3,3,2,3,3,1,1,2.388,34.36,35.028,13,2,1,4,2,2,2,2,2,3.28,40.157,41.553,21,2,2,3,Neither Disagree or Agree,Moderately Agree,4.389,26.581,28.077,5,2,2,3,2,Moderately Agree,3.66,23.184,24.515,5,2,4,2,1,1,2,2.583,30.079,32.042,7,5,4,Strongly Agree,Neither Disagree or Agree,2,2.457,18.334,19.422,6,5,5,5,3,3,5,5,3,6,5,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,58,14,19,25,15,18,6,9,8,10
2021-07-09 05:14:14,2021-07-09 06:19:04,IP Address,24.205.63.156,100,3889,True,2021-07-09 06:19:05,R_3EhDFu8QfgWltyK,34.0402069091796875,-118.73509979248046875,anonymous,EN,1,6,6,6,7,3,7,5.208,20.379,21.218,6,5,5,3,2,5,4.541,24.911,26.506,6,6,5,4,3,2,1,3,11.744,43.567,44.732,25,5,5,6,2,2,5,10.944,30.269,30.939,24,5,5,3,5,4,5,5,5,5,4,5,5,6,3,2,5,6,4,5,5,5,2,4,2,6,5,2,5,5,5,5,5,4,4,3,5,2,2,2,4,2,2,5,2,5,5,3,5,4,5,3,5,3,5,5,2,2,Agree,77.419,2016.957,2019.108,68,2,3,3,5,3,17.026,35.2,37.62,5,6,2,5,6,5,5,4,2,5,2.945,76.491,79.545,11,2,2,2,1,1,1,1,5.256,37.525,40.935,8,1,2,2,3,1,2,1,1,89.042,231.522,232.769,10,2,4,1,Moderately Disagree,Moderately Agree,3.501,48.998,50.54,6,4,1,2,1,Moderately Agree,34.386,58.789,60.28,6,4,5,2,3,1,3,6.554,79.244,80.854,13,1,4,Moderately Agree,Moderately Agree,1,3.424,97.646,98.645,6,6,5,6,2,6,5,6,2,3,2,NA,23,NA,bachelor's degree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96790,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,103,25,37,41,38,24,16,22,9,15
2021-07-07 22:24:58,2021-07-09 07:01:12,IP Address,67.180.215.5,100,117373,True,2021-07-09 07:01:12,R_RRJ5VaAZm8B9IYN,37.3881072998046875,-121.8755950927734375,anonymous,EN,1,4,4,3,5,5,5,57.196,72.226,73.927,6,6,2,3,4,2,4.96,33.129,33.862,9,6,6,6,5,4,1,3,4.189,41.88,42.264,14,4,4,5,4,4,2,5.639,21.032,22.087,7,5,5,4,6,4,6,6,4,4,4,5,2,4,5,4,4,4,4,4,4,4,4,4,4,4,5,5,3,5,5,5,5,6,4,4,6,4,4,4,4,4,4,4,3,2,2,1,1,4,4,4,5,5,5,5,5,5,Agree,4.575,231.376,232.377,65,1,4,3,3,1,3.674,28.039,28.434,7,7,6,6,6,5,5,6,6,6,7.911,34.211,35.689,12,2,3,3,1,1,3,1,5.203,38.261,39.603,9,1,3,3,4,1,3,3,1,3.203,40.849,42.202,10,3,3,3,Strongly Agree,Strongly Agree,3.346,21.077,22.677,5,2,3,3,3,Strongly Agree,2.093,22.905,24.468,9,1,3,3,1,1,5,4.416,38.858,40.011,8,3,4,Moderately Agree,Moderately Agree,4,5.371,22.995,26.236,7,5,2,5,5,5,2,4,6,5,4,NA,27,NA,bs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96628,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,96,31,37,28,34,34,14,20,17,17
2021-07-09 06:47:34,2021-07-09 07:12:17,IP Address,71.198.2.106,100,1483,True,2021-07-09 07:12:17,R_2ASTBpnuTU11bMY,37.3773040771484375,-122.01940155029296875,anonymous,EN,1,2,2,2,5,2,2,8.272,49.03,51.776,7,2,5,2,2,2,16.351,54.779,56.837,7,2,2,2,2,2,0,2,8.18,43.849,49.715,7,2,2,2,2,2,2,6.786,33.062,34.554,9,5,2,2,5,4,5,5,5,4,2,5,5,5,5,2,5,5,4,5,5,5,5,2,5,2,5,2,2,4,5,5,4,5,3,4,5,3,3,3,5,5,3,5,5,2,2,2,2,2,2,2,4,4,2,5,5,2,Agree,17.257,643.449,645.124,64,2,2,2,2,2,6.845,26.805,28.737,5,6,2,3,2,2,2,5,3,2,9.639,90.815,93.036,12,2,2,2,2,1,1,1,5.474,45.108,46.791,7,2,2,2,4,2,2,1,1,9.767,80.804,83.335,9,2,2,2,Moderately Agree,Moderately Disagree,19.034,47.187,48.927,5,2,2,2,2,Moderately Agree,13.156,41.629,43.347,5,2,2,2,2,0,2,4.255,38.708,49.215,6,4,2,Moderately Disagree,Moderately Disagree,2,7.056,55.396,57.332,5,2,2,2,2,6,2,3,3,2,2,NA,45,NA,bachelor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96190,rep,emo_similarity_network_presurvey_sum2021,0,0,0,0 + 0 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,52,14,19,19,14,19,6,8,8,11
2021-07-09 03:20:31,2021-07-09 07:12:58,IP Address,76.102.46.110,100,13947,True,2021-07-09 07:12:59,R_30wLdbr8nqq4puw,37.393096923828125,-121.962005615234375,anonymous,EN,1,4,4,1,4,4,2,4.616,29.529,31.213,10,2,1,2,6,1,4.336,38.096,38.995,12,2,3,4,2,2,1,1,2.061,69.325,70.388,26,3,3,1,2,2,1,60.43,81.368,82.265,8,4,4,4,5,4,6,5,4,3,2,4,4,4,3,5,5,5,5,4,5,5,5,5,5,2,5,5,5,3,3,2,5,5,4,5,5,5,5,4,5,5,3,5,3,2,2,3,5,4,5,4,5,5,5,5,4,2,Agree,2.954,486.69,487.248,70,7,7,7,7,7,3.044,15.94,17.038,6,5,5,4,5,2,5,3,3,2,4.508,34.659,35.97,9,1,1,1,1,1,1,1,1.345,26.296,27.141,14,1,1,1,1,1,1,1,1,2.841,29.218,30.314,9,2,2,1,Neither Disagree or Agree,Neither Disagree or Agree,12.402,36.867,37.711,11,1,2,2,2,Strongly Agree,3.419,31.971,32.274,8,3,2,2,2,0,3,4.654,51.366,52.132,19,3,1,Moderately Agree,Moderately Agree,1,2.204,29.636,30.61,10,6,5,6,3,4,2,6,6,2,6,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96055,rep,emo_similarity_network_presurvey_sum2021,1,0,1,0 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,57,24,21,12,21,24,10,11,14,10
2021-07-09 07:50:57,2021-07-09 08:01:18,IP Address,73.231.83.0,100,620,True,2021-07-09 08:01:18,R_1opq9Nl1FKdvX9V,37.437103271484375,-121.8954010009765625,anonymous,EN,1,5,6,7,2,2,4,0.226,22.72,23.475,13,5,2,3,3,6,0.265,22.448,23.341,10,6,6,6,2,2,1,6,0.244,22.521,23.411,12,4,4,1,3,3,5,0.224,22.841,23.594,14,4,3,4,3,5,5,5,6,6,6,6,6,4,3,5,6,3,3,6,4,6,3,5,5,3,3,5,5,5,5,4,4,3,3,6,3,3,5,3,3,3,3,6,5,2,4,3,5,4,2,5,5,5,5,4,2,3,Agree,0.297,214.438,215.123,108,6,6,5,4,5,5.158,22.614,23.36,9,7,3,6,4,4,5,3,2,2,2.802,33.837,34.768,21,4,4,4,4,4,2,3,0.634,16.687,17.126,13,2,2,4,4,4,4,2,3,0.478,28.347,29.087,15,4,4,5,Strongly Disagree,Strongly Agree,0.436,21.506,22.255,13,5,5,5,5,Strongly Agree,0.314,9.86,11.744,8,3,4,5,5,1,5,0.341,65.277,66.186,25,5,5,Strongly Disagree,Moderately Agree,3,1.207,14.049,14.907,10,6,7,7,2,6,7,6,7,3,5,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96022,rep,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,93,26,30,37,36,20,16,20,10,10
2021-07-09 18:14:29,2021-07-09 18:34:46,IP Address,158.143.228.147,100,1217,True,2021-07-09 18:34:46,R_2q8fRyNLxaLbEnP,51.4980926513671875,-0.088592529296875,anonymous,EN,1,6,2,2,6,6,2,57.803,94.138,95.207,6,2,2,6,6,2,6.928,24.64,26.106,6,2,6,1,6,6,1,2,4.902,24.815,25.724,7,4,6,1,6,6,1,13.526,35.132,36.08,7,5,2,4,2,4,3,2,4,4,5,5,3,2,4,4,2,2,3,4,3,5,2,4,4,2,2,4,2,4,5,3,4,2,2,4,3,2,4,3,3,3,2,4,4,3,3,4,4,4,3,4,4,4,4,5,3,3,Somewhat agree,16,619.57,619.932,61,6,6,6,6,3,4.455,17.245,18.225,5,6,2,3,5,4,3,5,2,3,2.539,48.007,48.789,9,2,1,2,2,2,2,1,6.314,27.422,28.1,7,2,2,3,2,1,1,3,1,3.71,56.071,57.359,11,3,4,1,Moderately Disagree,Moderately Agree,7.196,17.952,18.956,5,4,2,1,4,Moderately Agree,3.557,12.736,13.662,6,4,2,2,4,1,3,1.748,35.571,36.373,6,1,2,Moderately Agree,Moderately Agree,1,2.942,58.407,59.342,5,5,3,6,4,6,3,7,6,3,6,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6597,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,89,38,38,13,28,48,14,14,24,24
2021-07-09 18:15:09,2021-07-09 19:01:09,IP Address,107.77.230.233,100,2759,True,2021-07-09 19:01:09,R_2cvdmXjZnjnoqFY,34.006805419921875,-118.2559967041015625,anonymous,EN,1,1,1,1,1,1,1,10.941,70.871,71.416,31,1,1,1,1,1,3.661,28.487,29.73,16,1,1,1,1,1,1,1,5.555,52.428,53.873,19,1,1,1,1,1,1,21.402,65.87,66.553,18,4,4,5,3,4,3,4,3,5,3,4,4,4,3,2,4,3,2,5,5,5,3,4,2,2,2,2,2,3,2,2,2,3,3,2,2,2,5,2,2,3,3,4,4,1,2,4,2,4,2,4,5,5,4,5,2,2,Disagree,2.436,1519.236,1519.986,218,3,4,5,5,5,27.873,52.528,53.313,14,6,2,2,6,2,5,5,2,1,5.332,52.388,53.705,29,1,1,1,1,1,1,1,7.353,41.875,43.77,17,1,1,1,1,1,1,1,1,29.493,69.032,69.823,25,1,1,1,Strongly Agree,Moderately Agree,5.833,21.18,21.8,13,1,1,1,1,Strongly Agree,14.203,113.902,114.438,13,1,2,1,1,1,1,3.704,38.161,39.207,15,1,1,Strongly Agree,Moderately Agree,1,5.943,29.977,30.653,14,1,1,1,1,5,1,7,6,2,7,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mexican/american,NA,NA,6618,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,23,7,8,8,7,8,3,4,4,4
2021-07-09 20:10:37,2021-07-09 20:25:39,IP Address,24.185.204.240,100,902,True,2021-07-09 20:25:39,R_1obv2xJ2fiitdss,40.876800537109375,-74.086700439453125,anonymous,EN,1,3,2,1,5,6,3,3.476,29.239,30.109,16,2,2,2,5,2,2.972,157.554,158.572,12,2,5,2,5,5,1,2,3.463,31.519,32.863,18,5,2,2,5,5,2,7.446,28.37,29.488,12,5,5,5,5,5,5,6,6,5,5,5,6,4,4,5,5,5,4,5,4,4,5,5,6,4,5,5,5,5,4,2,5,5,5,6,5,5,5,5,5,6,6,4,5,3,3,3,5,4,5,5,5,5,5,5,5,3,Agree,1.498,244.495,246.349,113,6,6,6,6,5,1.826,11.128,12.3,8,6,3,5,5,3,3,5,5,3,4.014,33.987,35.126,22,3,3,3,2,1,3,3,4.372,23.76,24.582,15,1,2,2,2,2,2,2,1,4.616,34.868,36.828,15,4,4,2,Moderately Agree,Moderately Agree,6.748,20.963,21.911,9,2,2,4,4,Moderately Agree,8.786,53.305,54.241,10,4,4,4,2,1,2,6.568,43.307,43.639,13,2,2,Moderately Agree,Moderately Agree,2,8.74,24.261,25.18,10,5,2,3,2,5,1,5,5,2,6,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,75,30,29,16,21,38,9,12,21,17
2021-07-09 22:34:15,2021-07-09 22:49:16,IP Address,68.65.175.38,100,900,True,2021-07-09 22:49:17,R_AapnS5ho2gd8moV,37.423004150390625,-122.1638946533203125,anonymous,EN,1,5,4,5,5,3,4,8.333,30.284,31.616,11,6,3,3,3,5,0.338,28.149,29.567,11,5,3,5,3,3,1,3,0.574,36.189,37.152,14,3,3,2,4,3,3,5.19,29.522,30.655,10,5,5,6,4,4,5,4,5,5,5,6,5,5,6,5,5,5,4,5,5,6,5,6,5,5,5,4,5,5,6,5,5,4,5,5,5,5,5,5,4,5,4,6,5,5,5,4,5,4,5,6,5,5,5,4,5,5,Somewhat agree,5.139,243.782,244.994,93,6,7,6,6,6,3.08,14.286,16.048,9,5,5,4,6,2,5,5,2,2,175.877,205.539,206.454,18,1,1,1,1,1,1,1,1.865,14.78,16.248,11,1,1,1,1,1,1,1,1,0.223,32.837,33.924,16,2,2,1,Neither Disagree or Agree,Moderately Agree,2.041,34.109,34.955,9,4,3,1,3,Moderately Agree,8.757,25.64,26.786,8,4,4,2,3,1,4,5.722,37.937,39.201,11,4,5,Moderately Agree,Strongly Agree,4,6.353,21.105,22.32,8,6,6,5,5,6,6,4,5,6,5,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6721,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,86,22,34,30,29,27,10,19,12,15
2021-07-09 20:31:43,2021-07-09 23:15:37,IP Address,50.64.17.130,100,9834,True,2021-07-09 23:15:38,R_2uAFzil3RDFui2J,49.2624053955078125,-123.160400390625,anonymous,EN,1,5,5,6,2,2,5,61.399,86.523,88.721,7,3,2,1,2,6,113.299,486.604,491.593,7,3,1,5,3,2,1,2,32.493,167.576,169.023,13,5,6,6,2,2,2,5.873,47.807,48.822,13,5,6,5,4,2,4,4,3,6,5,5,2,2,6,5,2,4,3,5,5,3,4,3,6,6,5,4,5,4,6,5,2,4,5,4,6,4,5,5,4,5,4,4,6,5,4,5,6,4,4,5,4,5,3,4,4,2,Agree,4.807,3627.767,3628.83,78,7,6,6,7,7,87.289,172.722,174.314,6,7,5,6,7,6,5,5,6,6,2.766,29.602,30.15,11,3,2,2,2,1,2,1,22.856,40.836,42.102,7,2,3,4,4,4,2,2,1,3.44,36.249,37.892,10,4,4,5,Moderately Disagree,Moderately Agree,4.161,44.058,45.262,5,2,4,4,2,Strongly Agree,31.421,148.923,151.036,9,5,4,2,1,1,4,277.499,600.475,602.031,7,1,4,Strongly Agree,Moderately Agree,4,283.27,663.96,665.398,5,1,5,6,2,5,5,2,2,6,7,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6596,psychone,emo_similarity_network_presurvey_sum2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/2021-07-10/emo_similarity_network_presurvey_sum2021.csv,78,20,24,34,28,16,12,16,8,8
